1.425,369.662,-6.7747,-3.535,-8.68,91.9958,100.2,66.2,30.9485,97,-1,815.251,817.192,812.74,0,0,0
3.0739,607.978,-4.2345,-0.105,-7.446,64.254,100.1,26.94,9.6071,77,-1,811.6376,812.815,809.489,0.0025,0.508,0
1.6727,355.367,0.7199,3.289,-3.666,26.6197,37.49,17.95,28.3619,98,-1,812.2972,816.999,808.07,0,0,0
2.7391,626.725,4.6989,9.83,-0.836,24.0982,40.38,14.71,5.5479,78,-1,818.7151,820.007,816.732,0,0,0
3.0665,530.312,4.7859,10.44,-0.688,30.8616,54.79,19.92,1.9262,9,-1,820.8827,822.939,818.334,0,0,0
2.753,528.402,7.3119,16.08,0.857,23.6346,56.46,10.71,7.119,79,-1,815.6856,818.378,813.369,0,0,0
2.0155,665.962,4.1623,8.53,0.414,31.6844,58.84,18.56,18.6618,99,-1,822.4864,828.361,816.344,0,0,0
2.0215,511.919,5.696,12.92,-0.595,17.1984,31.18,4.628,22.9493,97,-1,823.3827,827.881,819.969,0,0,0
1.7133,497.732,11.018,15.55,5.58,14.9026,22.52,7.154,26.8051,99,-1,816.6277,820.546,811.985,0,0,0
1.4494,595.822,10.3435,13.67,7.32,29.6575,49.02,21.11,20.2791,96,-1,814.9308,816.626,812.091,0,0,0
1.426,376.881,14.4733,20.04,8.89,16.3983,32.36,6.898,31.4085,100,-1,810.8204,815.439,807.293,0,0,0
1.9823,540.048,12.2034,16.82,6.267,17.884,29.05,9.87,25.2757,99,-1,807.1276,811.711,801.711,0,0,0
2.0257,605.72,5.5544,10.81,0.925,43.6905,68.18,19.13,25.7822,99,-1,804.6063,808.56,801.177,0,0,0
0.5775,141.244,-2.3236,1.125,-3.39,92.3175,100.1,62.67,29.5804,96,-1,809.4671,812.776,807.447,0,0,0
2.2658,617.956,1.3447,9.88,-6.095,56.3746,100.1,18.14,16.2999,97,-1,806.295,811.498,801.663,0.0044,0.254,0
2.8197,568.92,1.129,6.126,-3.29,60.3969,93.4,32.52,2.0788,19,-1,799.8836,801.753,798.217,0,0,0
1.3147,273.43,-6.1549,-3.083,-8.16,87.4304,100.1,33.33,31.2739,97,-1,801.7524,806.207,797.006,0,0,0
2.8148,527.755,-3.3629,1.883,-7.702,38.8803,59.97,19.23,7.875,91,-1,808.315,810.357,805.684,0.0011,0.254,0
2.0688,745.736,-7.7032,-3.959,-11.52,53.5039,81.8,21.05,16.2042,98,-1,813.06,816.364,808.987,0,0,0
2.8494,611.25,3.7001,12.65,-6.589,34.6542,48.79,21.63,10.0653,73,-1,814.5301,817.632,811.205,0,0,0
2.702,616.267,7.6481,15.31,2.216,27.0606,36.15,15.52,8.0175,91,-1,813.4467,816.911,808.88,0,0,0
1.6386,525.72,4.9151,14.45,-1.125,41.4002,100.1,16.57,21.5567,99,-1,808.0868,810.029,805.937,0,0,0
2.7336,586.03,3.2829,7.424,-0.563,34.9131,47.06,22.13,5.833,60,-1,807.7047,811.592,801.097,0,0,0
2.6279,532.347,4.0424,10.57,-1.95,49.4008,81.2,28.19,6.325,96,-1,796.8104,801.077,793.966,0,0,0
2.3891,541.156,-0.642,4.798,-5.209,40.9439,82.2,16.84,12.3876,97,-1,798.6184,803.855,796.06,0,0,0
2.8424,524.259,-3.3969,2.692,-7.369,27.2537,41.84,10.78,6.1542,86,-1,808.1844,810.67,803.643,0,0,0
0.8141,247.72,-5.3014,-2.717,-7.972,68.9827,100.2,34.84,30.5965,97,-1,806.8233,810.806,803.638,0,0,0
2.137,475.33,-8.9638,-4.862,-11.55,77.7264,100.2,53.52,19.8727,97,-1,820.4323,827.534,810.794,0.0021,0.508,0
3.0022,526.494,-8.0711,-2,-11.76,56.7261,81.1,35.99,1.7387,10,-1,814.2073,826.825,791.506,0.0004,0.254,0
2.7591,529.197,-7.589,1.365,-12.51,64.8032,84,31.51,4.1618,66,-1,803.0672,828.065,790.563,0,0,0
2.5702,593.017,-7.7901,-3.87,-12.02,56.2448,74.14,42.55,7.509,89,-1,810.2965,813.019,806.73,0,0,0
2.5612,599.593,-7.9763,-1.97,-12.09,59.7656,75.3,40.13,11.8042,93,-1,815.0072,818.419,812.509,0,0,0
2.6045,623.553,-8.5019,-2.359,-12.28,60.2466,74.77,45.79,11.2125,99,-1,822.2262,825.384,818.141,0,0,0
3.1137,539.46,-4.3312,3.908,-12.04,30.8286,61.24,13.42,1.9007,11,-1,823.6478,824.652,822.318,0,0,0
3.0632,545.464,0.3561,7.874,-5.108,20.0155,31.49,8.45,2.3201,13,-1,822.4169,823.591,821.673,0,0,0
2.9419,517.966,2.6091,10.44,-3.669,30.4364,47.46,15.65,2.2632,14,-1,821.8481,823.163,820.327,0,0,0
2.8247,525.588,2.8839,9.98,-0.904,40.1323,56.94,23.05,3.2715,19,-1,815.7132,820.327,811.947,0,0,0
2.9291,520.035,4.0622,8.95,0.584,33.4792,48.56,21.76,1.9833,16,-1,810.3244,811.94,809.153,0,0,0
2.6425,562.56,2.9167,8.74,-0.866,43.0706,59.84,26.55,8.359,55,-1,808.1892,809.754,806.381,0,0,0
1.7087,373.989,0.4394,3.203,-1.738,73.1675,100.1,48.27,30.5785,99,-1,806.2575,807.261,804.846,0,0,0
1.3287,399.404,-5.1331,-1.436,-7.649,99.9512,100.2,82.6,29.1715,98,-1,810.23,813.061,806.602,0.0011,0.254,0
2.8426,604.032,-5.6644,0.933,-10.58,79.9303,100.2,46.17,6.466,85,-1,813.8877,815.809,812.264,0.0028,1.524,0
3.1954,541.409,-4.2969,2.983,-11.65,57.9497,100.2,20.64,1.7236,9,-1,814.3424,815.717,813.015,0,0,0
2.7464,604.285,1.3432,7.318,-5.825,21.2353,41.26,8.7,15.9444,97,-1,814.5584,816.279,812.692,0,0,0
2.5608,631.826,5.5356,11.38,0.605,14.7428,33.92,4.33,10.4875,92,-1,816.8639,818.815,814.842,0,0,0
2.5619,749.468,7.5651,13.17,3.186,22.1519,38.7,8.64,20.0368,99,-1,812.5482,817.18,807.313,0,0,0
3.2938,569.443,3.7663,7.278,-1.142,24.8067,43.89,7.435,2.4493,18,-1,806.0167,807.78,802.122,0,0,0
2.267,626.583,-2.0035,2.401,-7.192,48.2982,79.85,27.34,19.0431,98,-1,807.6473,811.654,805.778,0,0,0
2.7965,844.608,-1.762,3.92,-7.251,36.0005,79.84,19.59,11.4764,94,-1,811.4963,814.332,809.618,0,0,0
3.1671,558.221,-0.7406,6.756,-9.56,47.1881,100.2,25.5,3.8069,53,-1,813.5695,816.291,809.952,0,0,0
2.1494,691.25,5.6833,11.62,0.257,31.9184,41.36,21.91,25.5289,98,-1,813.1421,815.667,811.345,0,0,0
3.154,570.778,2.2436,5.857,-1.359,59.7651,100.1,31.61,4.8796,70,-1,816.5056,820.318,812.476,0.0012,0.254,0
2.7963,712.608,3.6706,9.32,-0.35,30.6913,44.92,19.57,26.7056,96,-1,811.8945,817.798,808.444,0,0,0
3.4285,630.944,0.6872,6.207,-2.798,34.8632,51.69,18.29,2.1368,18,-1,821.4089,823.438,817.745,0,0,0
3.138,622.051,6.6317,14.14,-2.251,33.3108,50.03,22.15,5.9146,62,-1,819.0861,821.55,815.566,0,0,0
2.7913,627.192,8.9834,15.51,2.529,20.4231,43.38,9.95,7.3444,53,-1,812.9208,815.557,809.065,0,0,0
2.7251,588.367,3.6256,10.55,-0.385,41.4834,80.1,16.07,9.9674,89,-1,806.4435,809.509,803.703,0,0,0
2.6817,786.84,-0.6237,4.017,-4.908,62.2041,100.2,30.45,20.5868,97,-1,814.834,819.516,809.492,0,0,0
3.5686,608.434,0.0797,6.899,-6.08,34.0721,86.7,15.53,2.2,14,-1,819.9571,821.284,819.011,0.0004,0.254,0
3.5805,590.927,5.6333,11.2,-1.62,32.1489,45.42,23.02,2.4937,25,-1,820.1411,822.019,818.72,0,0,0
3.634,602.749,8.7764,15.83,-0.256,27.8556,53.14,14.67,2.3389,12,-1,816.8445,820.271,811.577,0,0,0
3.3787,619.515,9.6971,13.52,6.569,19.8558,33.89,9.08,7.7278,94,-1,809.4508,812.5,805.404,0,0,0
3.1885,764.648,7.4805,18.71,-2.319,48.0337,100.1,16.52,16.6959,94,-1,803.2154,807.166,798.674,0,0,0
1.2752,333.853,-2.8832,-0.35,-5.102,95.9945,100.1,58.1,34.6549,98,-1,806.5816,810.605,799.806,0.0025,0.254,0
1.3906,346.685,-4.8178,-2.746,-6.717,100.022,100.2,94.3,34.8681,98,-1,800.8845,809.4,794.953,0,0,0
2.7967,599.798,-7.7272,-5.878,-10.04,86.6304,100.2,63.52,34.1243,98,-1,794.6084,805.15,786.966,0,0,0
4.1457,720.543,-7.3249,-4.363,-10.81,37.1603,67.8,24.73,2.5431,24,-1,799.8402,817.072,786.449,0,0,0
2.8792,645.7,-3.0975,4.459,-7.36,37.4822,63.09,17.42,20.5917,97,-1,813.7803,819.749,798.391,0.0039,0.762,0
4.1321,667.976,-0.5872,3.414,-4.669,30.7773,42.46,21.11,3.2257,52,-1,821.7192,823.893,819.183,0,0,0
2.5254,832.569,5.632,10.28,0.718,27.3515,36.99,13.8,20.325,97,-1,819.3337,821.417,817.615,0,0,0
3.4666,713.514,0.7148,7.351,-6.729,52.857,100,10.68,10.3056,93,-1,822.1453,825.729,817.821,0,0,0
4.091,676.509,2.0418,9.07,-7.196,52.4609,99.9,29.53,3.3937,39,-1,824.323,826.321,822.644,0,0,0
4.2672,674.159,8.6368,13.32,2.564,23.2644,38.17,12.02,2.3444,10,-1,823.3473,824.436,821.834,0,0,0
3.7973,738.082,13.4046,20.21,8.18,10.9798,20.11,4.839,13.2375,96,-1,820.1351,821.824,817.979,0,0,0
2.6762,812.679,11.2855,16.96,5.828,21.3054,42.29,9.61,23.9389,97,-1,820.4064,822.882,818.785,0,0,0
3.6582,785.861,6.5071,11.91,1.623,50.7012,78.52,30.14,12.0965,65,-1,822.3899,823.927,820.176,0,0,0
4.2578,786.987,9.8256,18.6,-1.379,33.8851,100.1,5.035,7.2542,55,-1,815.3517,820.263,809.408,0,0,0
3.1558,965.785,6.0149,12.5,-0.143,35.1854,61.26,19.53,28.6382,98,-1,812.8854,816.425,810.04,0,0,0
3.3046,762.755,8.7428,14.34,2.724,31.9957,42.76,23.23,23.4788,98,-1,811.3348,815.159,807.142,0,0,0
2.614,607.133,5.8875,13.76,-0.444,53.4257,100.1,14.72,25.0625,95,-1,815.4417,817.307,813.848,0,0,0
4.3593,790.711,10.1143,17.24,3.683,23.4327,37.28,13.65,11.2832,74,-1,813.5224,816.518,808.162,0,0,0
4.6018,819.929,13.0211,21.95,5.18,21.3595,57.69,7.891,4.3576,49,-1,806.0547,811.857,801.148,0,0,0
4.5777,806.765,11.4352,18.76,5.333,11.4571,29.78,3.454,14.6986,94,-1,813.3614,814.562,811.758,0,0,0
4.6585,881.005,10.0223,16.75,2.978,20.7571,46.07,7.767,7.9507,75,-1,816.4928,820.176,814.338,0,0,0
4.6642,786.659,2.1994,7.29,-2.707,45.649,61.76,29.79,5.8667,57,-1,821.2039,824.409,817.194,0,0,0
3.3497,714.446,1.6054,8.75,-2.559,59.8047,100.1,25.54,36.0111,100,-1,813.9161,817.162,811.175,0,0,0
4.6836,809.127,-1.0756,3.74,-3.916,64.7134,100.1,33.6,12.3424,97,-1,820.1982,821.977,816.513,0.006,0.254,0
5.1219,773.368,2.7172,9.03,-2.472,24.3981,49.02,9.27,2.7868,12,-1,818.7662,822.051,816.606,0,0,0
5.0694,756.049,0.7743,8.86,-5.637,40.1765,58.46,22.34,2.7861,19,-1,822.0402,824.507,820.128,0,0,0
5.184,794.846,8.0277,15.94,-0.45,29.3573,53.02,11.64,3.5431,23,-1,820.8128,823.452,817.954,0,0,0
3.8621,913.521,12.5546,20.23,5.081,16.3735,39.1,8.31,22.6396,100,-1,813.1743,817.982,808.965,0,0,0
5.2822,781.729,9.8007,15.5,4.717,21.038,34.59,12.37,4.3389,52,-1,815.6594,817.329,813.835,0,0,0
4.7073,943.18,8.654,15.96,0.118,31.5902,93.7,10.93,10.9201,90,-1,813.9305,817.701,811.315,0,0,0
4.0769,922.535,6.0619,12.19,0.152,25.3479,34.58,17.33,26.4722,92,-1,817.4394,820.184,813.637,0,0,0
4.9226,818.684,9.6101,13.41,5.653,24.6349,65.05,10.94,11.9694,98,-1,812.4601,817.501,809.588,0,0,0
4.4727,1025.12,8.4087,16.07,0.19,25.497,60.5,10.21,29.7854,98,-1,817.4205,819.329,815.612,0,0,0
3.2382,928.977,9.0905,14.2,3.533,27.3172,52.78,14.6,31.9479,100,-1,818.2999,821.74,815.313,0,0,0
3.1744,889.899,9.5701,16.75,2.783,31.6687,52.26,16.01,34.9944,100,-1,815.5738,820.611,811.289,0,0,0
3.6223,1132.8,12.7154,18.66,7.911,24.2437,39.91,13.07,29.409,99,-1,807.4905,811.547,803.358,0,0,0
2.3479,690.949,5.8224,11.7,0.678,53.323,95.9,23.02,29.4812,100,-1,802.8235,807.655,800.301,0.0007,0.254,0
4.7263,1039.68,3.4653,8.3,-0.443,59.5502,90.2,34.71,17.7872,84,-1,810.7771,812.628,807.64,0,0,0
3.8169,1031.44,5.3996,12.04,-1.032,35.8475,69.2,15.29,26.366,100,-1,813.9726,818.538,810.995,0,0,0
5.883,832.388,9.5946,18.89,1.317,27.2326,47.41,13.15,4.3521,21,-1,818.8904,819.979,817.548,0,0,0
5.898,853.712,13.3428,20.71,7.373,20.3725,28.4,9.5,6.3187,48,-1,816.4921,819.556,812.258,0,0,0
4.1459,981.6,11.5875,17.41,6.028,29.3895,41.83,17.34,39.3778,100,-1,808.2622,812.246,805.579,0,0,0
3.8264,921.421,11.4825,15.15,6.832,24.1917,34.34,17.35,29.8257,100,-1,810.2589,812.023,808.995,0,0,0
5.4262,886.338,8.6433,15.41,2.981,34.2518,72.39,13.49,12.8778,85,-1,807.2495,809.878,804.41,0,0,0
5.6577,1117.54,1.5639,6.078,-1.587,36.913,100.1,20.22,11.9179,85,-1,813.3831,815.127,809.401,0,0,0
6.3902,979.56,2.3741,7.351,-1.903,33.9261,68.88,15.51,8.709,66,-1,815.7303,817.62,814.054,0,0,0
1.7131,385.875,-1.4646,0.699,-3.438,79.8613,100.1,46.98,42.4965,99,-1,814.6585,817.061,812.92,0,0,0
3.9211,754.285,-5.0329,-2.06,-7.355,88.928,100.2,57.47,41.984,100,-1,819.4235,821.266,816.5,0.0055,0.254,0
4.8649,1102.54,-3.8474,1.505,-7.15,59.3072,100.2,27.84,20.1058,98,-1,823.1072,824.502,820.698,0.0019,0.508,0
6.7248,913.517,3.5228,13,-6.665,34.583,58.82,16.08,3.2563,13,-1,820.2458,823.73,816.555,0,0,0
5.8102,1053.19,14.5282,21.91,7.174,18.3688,31.48,8.34,38.7958,100,-1,812.6864,816.543,808.313,0,0,0
6.0109,1068.3,13.336,20.49,3.276,22.0858,100.1,6.971,15.1076,83,-1,803.1532,808.314,799.711,0.0018,0.254,0
1.7799,286.023,-1.462,3.252,-6.01,100.1523,100.2,100.1,43.4014,98,-1,807.6194,815.523,800.913,0.0019,0.254,0
5.193,1088.57,1.6948,7.323,-6.738,62.1458,100.2,27.08,18.5639,99,-1,812.4066,823.714,800.144,0.0074,3.048,0
4.3648,1099.38,2.7715,9.49,-1.145,59.4715,100.1,24.25,29.6729,100,-1,809.213,812.508,807.461,0,0,0
3.4124,741.579,-2.5411,2.146,-5.592,78.9173,100.2,43.8,37.8062,99,-1,816.1204,818.911,812.378,0.0014,0.254,0
7.1956,956.672,3.5918,10.03,-4.14,31.6823,64.8,14.31,3.059,11,-1,816.2659,818.461,813.292,0,0,0
5.9036,1080.76,8.3433,15.71,1.453,34.7746,48.97,17.36,25.0132,100,-1,809.4685,813.293,805.253,0,0,0
4.4456,1212.57,6.2845,11.57,2.585,65.9547,100.1,34.97,36.8182,99,-1,804.6275,806.285,801.868,0.0002,0.254,0
4.0634,1168.3,1.3655,8.17,-4.304,72.2401,100.1,21.82,30.5764,100,-1,807.5501,811.056,805.214,0.0005,0.254,0
3.0414,823.735,-0.6136,6.012,-4.204,77.3298,100.1,46.07,45.6569,100,-1,810.4516,812.785,808.396,0.0049,2.032,0
7.2604,1034.51,3.0875,8.88,-3.585,38.1226,53.26,24.62,5.1069,39,-1,817.5883,821.601,811.611,0,0,0
7.2461,953.974,10.2084,16.97,3.534,26.7767,37.99,16.3,3.225,11,-1,820.0455,822.764,816.9,0,0,0
7.3375,958.576,13.2959,18.38,8.61,22.873,36.43,12.41,3.2299,11,-1,817.5696,821.209,816.219,0,0,0
6.3241,1129.01,14.0585,20.8,6.942,27.5124,44.28,14.19,16.4535,95,-1,819.6383,821.708,816.948,0,0,0
6.0495,1097.6,9.9198,17.79,5.617,28.2331,50.75,12.81,18.9569,99,-1,816.0846,819.97,813.365,0,0,0
7.436,992.524,12.874,19.98,4.488,17.3358,28.38,9.63,7.5535,69,-1,819.0834,820.883,817.31,0,0,0
7.3045,950.092,11.3484,16.91,5.598,37.1931,60.73,19.34,4.4076,15,-1,821.4284,823.45,819.122,0,0,0
6.0772,947.16,10.9356,16.42,4.819,36.0307,59.15,19.38,35.6674,99,-1,819.9785,822.722,815.56,0,0,0
5.6998,1311.08,13.4682,21.68,6.056,32.427,49.07,16.69,27.2042,97,-1,810.3502,815.547,807.921,0,0,0
3.4584,1092.62,11.3544,18.31,1.879,49.221,100.1,22.54,45.5667,100,-1,811.2906,815.661,807.64,0.0078,0.254,0
4.4978,1293.03,6.8151,13.19,2.379,76.7832,100.1,44.39,32.7736,100,-1,817.066,819.063,814.274,0,0,0
6.0841,1239.17,12.381,20.14,6.129,44.6182,74.54,22.29,25.3986,98,-1,817.6246,818.722,815.987,0,0,0
6.0385,1192.71,14.6365,20.5,9.63,34.0962,46.25,20.07,20.3167,97,-1,816.3695,818.333,814.314,0,0,0
5.9508,1177.68,16.058,22.65,10.97,28.2608,41.14,15.01,27.2722,99,-1,809.3298,814.336,804.334,0,0,0
2.0874,803.895,5.9701,12.9,0.003,66.5768,100.1,31.22,43.875,100,-1,808.74,811.462,804.411,0.0021,0.254,0
1.5867,354.783,-0.2682,0.917,-1.155,100.1,100.1,100.1,47.2826,99,-1,811.4372,814.033,808.919,0.0074,0.254,0
4.6521,1300.92,-0.1115,3.148,-1.757,94.5566,100.1,68.65,46.5868,99,-1,814.1572,819.902,808.003,0.0162,4.572,0
4.535,1399.97,1.3084,8.16,-1.624,75.5984,100.1,37.93,41.2806,100,-1,818.9449,823.23,813.64,0.0002,0.254,0
6.5099,1363.15,4.0737,10.26,-0.359,67.0076,100.1,38.68,34.4635,98,-1,818.8152,820.538,816.532,0.0002,0.254,0
5.9002,1080.47,7.05,12.17,1.563,58.754,81.1,39.44,32.0986,99,-1,816.9917,819.581,815.339,0,0,0
8.0354,1009.56,10.7142,17.17,3.807,48.8383,67.81,28.84,3.7208,13,-1,820.4884,821.403,818.976,0,0,0
7.2414,1042.18,15.7773,24.43,6.393,31.0267,56.18,12.93,10.7181,81,-1,816.4197,820.508,813.088,0,0,0
4.6286,1046.51,15.9066,23.84,10.25,26.8027,61.78,14.5,43.9681,100,-1,808.364,813.198,804.013,0,0,0
4.7483,1224.4,12.1487,17.45,8.35,26.7341,37.51,19.39,34.5458,100,-1,806.9896,809.199,805.293,0,0,0
6.7561,1078.54,12.3849,18.29,5.971,40.2789,69.08,17.98,23.7861,99,-1,805.8342,809.023,802.41,0,0,0
2.5327,942.085,4.6346,9.5,0.069,75.0115,100.1,31.44,36.909,99,-1,806.3608,809.615,802.596,0.0026,0.254,0
6.4387,1335.88,4.8555,10.97,-1.42,65.666,100.1,39.3,29.4674,98,-1,809.3805,813.064,805.63,0,0,0
1.2488,359.55,1.1936,2.299,-0.111,90.0698,100.1,66.18,48.4715,99,-1,813.9943,815.382,812.691,0.0021,0.254,0
1.7383,397.726,0.0367,1.431,-0.588,100.1,100.1,100.1,48.4701,98,-1,812.1961,814.898,810.289,0.0097,0.254,0
2.9633,736.867,-0.1646,1.342,-1.224,99.8022,100.1,84.6,50.091,99,-1,813.0675,816.577,808.255,0.0085,0.508,0
2.3308,429.301,0.685,3.377,-0.91,89.2434,100.1,65.29,47.9097,99,-1,819.6183,823.727,814.699,0.0032,0.508,0
8.5909,1046.41,6.4493,14.4,-1.801,51.1009,96,22.76,4.4653,22,-1,820.5884,822.765,818.328,0,0,0
8.542,1035.39,11.3839,17.4,4.226,36.918,54.67,20.54,4.6049,14,-1,821.7497,823.286,819.696,0,0,0
8.4994,1029.56,15.35,22.27,8.42,31.2549,43.28,15.17,5.0514,16,-1,821.5414,823.324,819.523,0,0,0
7.6589,1050.02,18.9215,25.63,11.86,25.7947,42.02,12.73,19.8931,99,-1,818.2203,820.277,815.94,0,0,0
5.2894,1132.21,17.4575,25.05,12.49,36.8854,55.39,16.42,32.6014,99,-1,814.0925,816.514,811.236,0.0002,0.254,0
0.8751,334.382,8.7547,13.49,4.712,84.6697,100.1,44.7,48.5978,99,-1,812.2605,814.365,808.372,0.0079,1.27,0
4.7715,1293.39,7.8895,13.49,2.461,64.5503,100.1,33.26,37.2771,100,-1,807.7596,811.295,805,0.0002,0.254,0
6.5986,1190.01,11.8027,18.18,3.964,54.3458,98.6,26.25,22.659,100,-1,806.1159,809.327,804.768,0,0,0
4.9591,1287.42,11.5617,17.52,6.835,62.3537,82.4,22.98,39.175,100,-1,813.2731,818.461,809.059,0,0,0
6.5896,1211.64,9.4834,15.03,4.233,57.5175,99,30.84,22.6472,97,-1,820.4544,824.167,818.432,0,0,0
8.703,1051.91,13.2176,22.15,3.475,37.6073,75.44,13.52,6.5646,58,-1,822.6143,824.288,820.69,0,0,0
7.7649,1084.35,14.3039,21.41,7.712,38.5271,70.05,11.42,27.6882,97,-1,822.6175,825.357,819.879,0,0,0
2.4139,1130.91,5.6825,10.88,3.268,89.6192,100.1,63.68,51.8678,100,-1,821.8789,825.281,818.621,0.0002,0.254,0
3.293,977.407,6.8642,12.19,2.769,86.9983,100.1,60.99,52.7975,100,-1,814.6867,819.756,811.743,0.0023,0.254,0
0.9216,287.943,4.8239,7.356,2.018,100.0996,100.1,99.5,50.3229,99,-1,812.1743,814.255,810.25,0.0085,0.254,0
1.759,637.768,4.4165,7.348,1.876,94.7645,100.1,71.48,50.9618,99,-1,817.7691,821.23,813.668,0.0007,0.254,0
7.4539,1110.44,10.8539,17.99,4.706,64.8632,100.1,34.55,14.3721,82,-1,817.8296,820.823,815.595,0,0,0
7.6152,1274.45,15.7911,22.37,9.48,38.6981,58.49,20.83,25.8381,94,-1,812.2884,815.636,809.829,0,0,0
7.5267,1149.65,18.6086,25.31,11.93,32.4694,46.04,18.02,29.3681,96,-1,811.9827,813.336,810.745,0,0,0
8.4831,1146.63,20.0766,26.98,11.27,29.0183,55.15,9.64,19.7931,81,-1,811.8364,814.659,808.865,0,0,0
7.6558,1047.91,15.8321,21.45,11.12,47.8658,85.3,14.35,20.19,99,-1,811.0765,813.862,808.047,0,0,0
5.7839,1196.33,12.2033,17.6,7.552,56.1428,74.07,33.06,30.8153,98,-1,813.3791,814.721,811.937,0.0009,0.254,0
7.0067,1325.84,14.015,20.45,7.027,55.1077,70.39,27.15,26.556,97,-1,813.1208,815.409,810.901,0,0,0
7.2986,1286.28,14.9353,21.19,8.56,44.7103,70.92,26.68,24.3389,95,-1,815.0994,817.028,812.521,0,0,0
2.8717,1095.95,10.8716,17.74,7.549,64.0481,98.5,37.26,45.5493,100,-1,814.226,816.935,812.151,0,0,0
4.958,1206.76,10.25,14.78,7.095,67.0574,100.1,45.59,48.8905,100,-1,812.9665,815.443,811.284,0.0021,0.254,0
7.2006,1348.36,14.6391,21.86,8.15,42.0619,62.56,21.99,23.755,95,-1,816.7194,820.282,813.583,0,0,0
6.4864,1253.91,16.4178,24.82,10.51,37.2132,57.96,18.52,30.6618,99,-1,819.5524,820.907,817.73,0,0,0
6.9545,1247.24,17.3376,25.68,10.55,33.1959,52.21,14.04,31.6889,99,-1,816.74,819.167,814.241,0,0,0
6.6579,1268.67,13.0061,18.3,8.42,62.4217,84.7,43.8,40.0965,99,-1,819.3577,820.852,817.253,0.0002,0.254,0
8.1919,1299.68,15.1537,22.61,8.37,68.2923,100.1,35.86,25.0863,97,-1,819.49,821.653,817.132,0.0039,0.508,0
8.6679,1041.83,19.8118,27.2,11.62,34.7579,70.33,14.49,15.0396,98,-1,819.594,820.739,817.994,0,0,0
7.6933,1100.29,20.6791,25.5,15.99,31.6524,57.5,20.13,32.9743,95,-1,821.4677,824.848,818.978,0,0,0
8.8937,1035.93,19.1571,24.51,13.7,42.237,63.08,26.92,6.1813,60,-1,824.8702,826.424,823.326,0,0,0
8.6714,1132.14,20.4139,27.98,13.19,39.3051,57.56,17.62,12.6222,96,-1,820.6682,823.506,818.617,0,0,0
6.6075,1096.78,19.4518,28.32,13.9,49.7643,92.3,25.75,29.2742,100,-1,819.5811,822.328,817.201,0.0012,0.254,0
5.8306,1147.47,18.61,25.25,12.34,49.9855,76.39,22.6,31.5007,98,-1,817.3363,819.814,815.535,0,0,0
6.4534,1373.55,21.4958,28.31,17.23,33.533,43.88,20.76,38.25,100,-1,815.916,816.616,815.288,0,0,0
8.0811,1027.43,24.2025,30.98,18.58,29.8121,43.02,18.44,14.834,100,-1,815.7777,816.966,814.548,0,0,0
